Start,End,Total duration,Alarm text,Alarm class
16/10/2018 00:36,16/10/2018 00:36,2,a,S
16/10/2018 00:38,16/10/2018 00:38,1,a,S
16/10/2018 00:39,16/10/2018 00:40,2,a,S
16/10/2018 00:47,16/10/2018 00:48,48,a,S
16/10/2018 00:47,16/10/2018 00:48,44,c,O
16/10/2018 00:50,16/10/2018 00:50,4,a,S
16/10/2018 01:01,16/10/2018 01:01,2,a,S
16/10/2018 01:04,16/10/2018 01:04,1,a,S
16/10/2018 01:06,16/10/2018 01:06,1,a,S
16/10/2018 01:12,16/10/2018 01:13,70,a,S
16/10/2018 01:12,16/10/2018 01:13,66,c,O
16/10/2018 01:14,16/10/2018 01:15,37,a,S
16/10/2018 01:15,16/10/2018 01:15,32,c,O
16/10/2018 01:19,16/10/2018 01:22,148,a,S
16/10/2018 01:20,16/10/2018 01:22,144,c,O
16/10/2018 01:23,16/10/2018 01:50,1602,a,S
16/10/2018 01:23,16/10/2018 01:50,1598,c,O
16/10/2018 01:51,16/10/2018 01:55,217,a,S
16/10/2018 01:51,16/10/2018 01:54,212,c,O
16/10/2018 01:56,16/10/2018 01:56,2,a,S
16/10/2018 01:57,16/10/2018 01:57,28,a,S
16/10/2018 01:57,16/10/2018 01:57,24,c,O
16/10/2018 02:06,16/10/2018 02:07,80,a,S
16/10/2018 02:06,16/10/2018 02:07,76,c,O
16/10/2018 02:20,16/10/2018 02:21,22,a,S
16/10/2018 02:20,16/10/2018 02:21,17,c,O
16/10/2018 02:24,16/10/2018 02:24,3,a,S
16/10/2018 02:25,16/10/2018 02:26,23,a,S
16/10/2018 02:25,16/10/2018 02:26,18,c,O
16/10/2018 02:28,16/10/2018 02:28,7,a,S
16/10/2018 02:28,16/10/2018 02:28,3,c,O
16/10/2018 02:30,16/10/2018 02:45,900,b,E
16/10/2018 02:30,16/10/2018 02:45,900,a,S
16/10/2018 02:54,16/10/2018 02:56,143,a,S
16/10/2018 03:00,16/10/2018 03:00,7,a,S
16/10/2018 03:00,16/10/2018 03:00,2,c,O
16/10/2018 03:02,16/10/2018 03:04,114,a,S
16/10/2018 03:02,16/10/2018 03:04,109,c,O
16/10/2018 03:10,16/10/2018 03:11,45,a,S
16/10/2018 03:10,16/10/2018 03:11,40,c,O
16/10/2018 03:17,16/10/2018 03:20,183,a,S
16/10/2018 03:17,16/10/2018 03:20,179,c,O
16/10/2018 03:22,16/10/2018 03:24,114,a,S
16/10/2018 03:22,16/10/2018 03:24,110,c,O
16/10/2018 03:58,16/10/2018 04:00,170,a,S
16/10/2018 03:58,16/10/2018 04:00,166,c,O
16/10/2018 04:02,16/10/2018 04:02,28,a,S
16/10/2018 04:02,16/10/2018 04:02,24,c,O
16/10/2018 04:03,16/10/2018 04:04,53,a,S
16/10/2018 04:03,16/10/2018 04:04,48,c,O
16/10/2018 04:05,16/10/2018 04:08,159,a,S
16/10/2018 04:05,16/10/2018 04:08,154,c,O
16/10/2018 04:11,16/10/2018 04:11,4,a,S
16/10/2018 04:26,16/10/2018 04:27,17,a,S
16/10/2018 04:27,16/10/2018 04:27,13,c,O
16/10/2018 04:30,16/10/2018 06:00,5400,b,E
16/10/2018 04:30,16/10/2018 06:00,5400,a,S
16/10/2018 06:03,16/10/2018 06:11,436,a,S
16/10/2018 06:03,16/10/2018 06:11,431,c,O
16/10/2018 06:12,16/10/2018 06:12,16,a,S
16/10/2018 06:12,16/10/2018 06:12,12,c,O
16/10/2018 06:13,16/10/2018 06:13,20,a,S
16/10/2018 06:13,16/10/2018 06:13,16,c,O
16/10/2018 06:16,16/10/2018 06:16,12,a,S
16/10/2018 06:16,16/10/2018 06:16,7,c,O
16/10/2018 06:18,16/10/2018 06:22,245,a,S
16/10/2018 06:18,16/10/2018 06:22,240,c,O
16/10/2018 06:27,16/10/2018 06:31,268,a,S
16/10/2018 06:27,16/10/2018 06:31,263,c,O
16/10/2018 06:47,16/10/2018 06:47,2,a,S
16/10/2018 07:02,16/10/2018 07:02,2,a,S
16/10/2018 07:11,16/10/2018 07:12,99,a,S
16/10/2018 07:36,16/10/2018 07:41,312,a,S
16/10/2018 07:36,16/10/2018 07:41,307,c,O
16/10/2018 08:01,16/10/2018 08:02,65,a,S
16/10/2018 08:03,16/10/2018 08:04,31,a,S
16/10/2018 08:45,16/10/2018 09:13,1680,b,E
16/10/2018 08:45,16/10/2018 09:13,1680,a,S
16/10/2018 09:23,16/10/2018 09:23,15,a,S
16/10/2018 09:23,16/10/2018 09:23,11,c,O
16/10/2018 09:33,16/10/2018 09:33,2,a,S
16/10/2018 09:38,16/10/2018 09:38,35,a,S
16/10/2018 09:38,16/10/2018 09:38,30,c,O
16/10/2018 09:43,16/10/2018 09:43,40,a,S
16/10/2018 09:43,16/10/2018 09:43,36,c,O
16/10/2018 09:44,16/10/2018 09:44,6,a,S
16/10/2018 09:44,16/10/2018 09:44,2,c,O
16/10/2018 09:46,16/10/2018 09:46,12,a,S
16/10/2018 09:46,16/10/2018 09:46,8,c,O
16/10/2018 09:47,16/10/2018 09:48,37,a,S
16/10/2018 09:47,16/10/2018 09:48,33,c,O
16/10/2018 10:13,16/10/2018 10:13,32,a,S
16/10/2018 10:13,16/10/2018 10:13,28,c,O
16/10/2018 10:15,16/10/2018 10:15,6,a,S
16/10/2018 10:15,16/10/2018 10:15,2,c,O
16/10/2018 10:20,16/10/2018 10:20,1,a,S
16/10/2018 10:22,16/10/2018 10:22,2,a,S
16/10/2018 10:32,16/10/2018 10:32,7,a,S
16/10/2018 10:32,16/10/2018 10:32,2,c,O
16/10/2018 10:34,16/10/2018 10:35,52,a,S
16/10/2018 10:34,16/10/2018 10:35,47,c,O
16/10/2018 10:36,16/10/2018 10:36,9,a,S
16/10/2018 10:36,16/10/2018 10:36,5,c,O
16/10/2018 10:38,16/10/2018 10:38,3,a,S
16/10/2018 10:42,16/10/2018 10:42,3,a,S
16/10/2018 10:43,16/10/2018 10:43,2,a,S
16/10/2018 10:45,16/10/2018 10:46,35,a,S
16/10/2018 10:45,16/10/2018 10:46,31,c,O
16/10/2018 10:50,16/10/2018 10:51,14,a,S
16/10/2018 10:50,16/10/2018 10:51,10,c,O
16/10/2018 11:01,16/10/2018 11:03,136,a,S
16/10/2018 11:01,16/10/2018 11:03,132,c,O
16/10/2018 11:04,16/10/2018 11:05,61,a,S
16/10/2018 11:04,16/10/2018 11:05,56,c,O
16/10/2018 11:06,16/10/2018 11:06,12,a,S
16/10/2018 11:06,16/10/2018 11:06,8,c,O
16/10/2018 11:16,16/10/2018 11:19,142,a,S
16/10/2018 11:30,16/10/2018 11:45,900,b,E
16/10/2018 11:30,16/10/2018 11:45,900,a,S
16/10/2018 11:47,16/10/2018 11:47,11,a,S
16/10/2018 12:22,16/10/2018 12:22,29,a,S
16/10/2018 12:22,16/10/2018 12:22,24,c,O
16/10/2018 12:29,16/10/2018 12:30,51,a,S
16/10/2018 13:29,16/10/2018 13:29,8,a,S
16/10/2018 13:29,16/10/2018 13:29,3,c,O
16/10/2018 13:29,16/10/2018 13:29,1,a,S
16/10/2018 13:35,16/10/2018 13:35,2,a,S
16/10/2018 13:39,16/10/2018 13:39,4,a,S
16/10/2018 13:46,16/10/2018 13:46,7,a,S
16/10/2018 13:46,16/10/2018 13:46,3,c,O
16/10/2018 14:15,16/10/2018 14:20,300,b,E
16/10/2018 14:15,16/10/2018 14:20,300,a,S
16/10/2018 14:23,16/10/2018 14:23,12,a,S
16/10/2018 14:23,16/10/2018 14:23,8,c,O
16/10/2018 14:30,16/10/2018 14:30,19,a,S
16/10/2018 14:30,16/10/2018 14:30,14,c,O
16/10/2018 14:35,16/10/2018 14:35,1,a,S
16/10/2018 14:37,16/10/2018 14:37,8,a,S
16/10/2018 14:37,16/10/2018 14:37,3,c,O
16/10/2018 14:39,16/10/2018 14:39,20,a,S
16/10/2018 14:39,16/10/2018 14:39,15,c,O
16/10/2018 16:00,16/10/2018 16:01,11,a,S
16/10/2018 16:13,16/10/2018 16:14,52,a,S
16/10/2018 16:15,16/10/2018 16:43,1680,b,E
16/10/2018 16:15,16/10/2018 16:43,1680,a,S
16/10/2018 16:44,16/10/2018 16:44,5,a,S
16/10/2018 16:51,16/10/2018 16:52,62,a,S
16/10/2018 16:53,16/10/2018 17:16,1374,a,S
16/10/2018 17:17,16/10/2018 17:17,23,a,S
16/10/2018 17:20,16/10/2018 17:22,104,a,S
16/10/2018 17:20,16/10/2018 17:22,100,c,O
16/10/2018 17:30,16/10/2018 17:30,18,a,S
16/10/2018 17:30,16/10/2018 17:30,13,c,O
16/10/2018 17:54,16/10/2018 17:56,120,a,S
16/10/2018 17:54,16/10/2018 17:56,115,c,O
16/10/2018 18:55,16/10/2018 18:56,66,a,S
16/10/2018 18:55,16/10/2018 18:56,62,c,O
16/10/2018 19:00,16/10/2018 19:15,900,b,E
16/10/2018 19:00,16/10/2018 19:15,900,a,S
16/10/2018 19:41,16/10/2018 19:42,68,a,S
16/10/2018 19:41,16/10/2018 19:42,64,c,O
16/10/2018 19:47,16/10/2018 19:47,3,a,S
16/10/2018 19:49,16/10/2018 19:49,49,a,S
16/10/2018 19:49,16/10/2018 19:49,44,c,O
16/10/2018 19:51,16/10/2018 19:51,37,a,S
16/10/2018 19:51,16/10/2018 19:51,32,c,O
16/10/2018 19:59,16/10/2018 19:59,9,a,S
16/10/2018 19:59,16/10/2018 19:59,4,c,O
16/10/2018 20:01,16/10/2018 20:01,2,a,S
16/10/2018 20:03,16/10/2018 20:04,46,a,S
16/10/2018 20:03,16/10/2018 20:04,43,c,O
16/10/2018 20:05,16/10/2018 20:06,48,a,S
16/10/2018 20:05,16/10/2018 20:06,43,c,O
16/10/2018 20:08,16/10/2018 20:09,60,a,S
16/10/2018 20:08,16/10/2018 20:09,55,c,O
16/10/2018 20:14,16/10/2018 20:14,1,a,S
16/10/2018 20:17,16/10/2018 20:17,2,a,S
16/10/2018 20:21,16/10/2018 20:22,7,a,S
16/10/2018 20:21,16/10/2018 20:22,3,c,O
16/10/2018 20:23,16/10/2018 20:23,2,a,S
16/10/2018 20:27,16/10/2018 20:32,288,a,S
16/10/2018 20:27,16/10/2018 20:32,284,c,O
16/10/2018 20:33,16/10/2018 20:33,3,a,S
16/10/2018 21:00,16/10/2018 21:00,1,a,S
16/10/2018 21:01,16/10/2018 21:02,47,a,S
16/10/2018 21:01,16/10/2018 21:02,44,c,O
16/10/2018 21:04,16/10/2018 21:05,4,a,S
16/10/2018 21:14,16/10/2018 21:14,8,a,S
16/10/2018 21:14,16/10/2018 21:14,3,c,O
16/10/2018 21:20,16/10/2018 21:21,78,a,S
16/10/2018 21:20,16/10/2018 21:21,73,c,O
16/10/2018 21:22,16/10/2018 21:30,482,a,S
16/10/2018 21:22,16/10/2018 21:30,477,c,O
16/10/2018 21:31,16/10/2018 21:32,2,a,S
16/10/2018 21:45,16/10/2018 21:50,300,b,E
16/10/2018 21:45,16/10/2018 21:50,300,a,S
16/10/2018 23:45,17/10/2018 00:13,1680,b,E
16/10/2018 23:45,17/10/2018 00:13,1680,a,S
17/10/2018 00:34,17/10/2018 00:37,143,a,S
17/10/2018 00:57,17/10/2018 00:58,96,a,S
17/10/2018 01:17,17/10/2018 01:22,307,a,S
17/10/2018 01:17,17/10/2018 01:22,303,c,O
17/10/2018 01:24,17/10/2018 01:24,13,a,S
17/10/2018 01:24,17/10/2018 01:24,9,c,O
17/10/2018 01:31,17/10/2018 01:31,4,a,S
17/10/2018 02:23,17/10/2018 02:25,101,a,S
17/10/2018 02:23,17/10/2018 02:25,96,c,O
17/10/2018 02:30,17/10/2018 02:45,900,b,E
17/10/2018 02:30,17/10/2018 02:45,900,a,S
17/10/2018 02:56,17/10/2018 02:57,16,a,S
17/10/2018 02:56,17/10/2018 02:57,11,c,O
17/10/2018 04:30,17/10/2018 06:00,5400,b,E
17/10/2018 04:30,17/10/2018 06:00,5400,a,S
17/10/2018 06:01,17/10/2018 06:01,4,a,S
17/10/2018 06:45,17/10/2018 06:55,600,b,E
17/10/2018 06:45,17/10/2018 06:55,600,a,S
17/10/2018 07:19,17/10/2018 07:19,7,a,S
17/10/2018 07:19,17/10/2018 07:19,2,c,O
17/10/2018 07:26,17/10/2018 07:26,1,c,O
17/10/2018 07:26,17/10/2018 07:26,4,a,S
17/10/2018 07:31,17/10/2018 07:32,33,a,S
17/10/2018 07:31,17/10/2018 07:32,30,c,O
17/10/2018 07:35,17/10/2018 07:36,35,a,S
17/10/2018 07:35,17/10/2018 07:36,31,c,O
17/10/2018 07:49,17/10/2018 07:50,42,a,S
17/10/2018 07:49,17/10/2018 07:50,38,c,O
17/10/2018 07:52,17/10/2018 07:52,1,c,O
17/10/2018 07:52,17/10/2018 07:52,6,a,S
17/10/2018 07:53,17/10/2018 07:55,127,a,S
17/10/2018 07:53,17/10/2018 07:55,123,c,O
17/10/2018 08:40,17/10/2018 08:40,6,a,S
17/10/2018 08:40,17/10/2018 08:40,2,c,O
17/10/2018 08:43,17/10/2018 08:43,2,a,S
17/10/2018 08:45,17/10/2018 09:13,1680,b,E
17/10/2018 08:45,17/10/2018 09:13,1680,a,S
17/10/2018 09:15,17/10/2018 09:15,13,a,S
17/10/2018 09:55,17/10/2018 09:55,2,a,S
17/10/2018 10:05,17/10/2018 10:08,143,a,S
17/10/2018 10:28,17/10/2018 10:29,81,a,S
17/10/2018 10:28,17/10/2018 10:29,76,c,O
17/10/2018 10:41,17/10/2018 10:41,2,a,S
17/10/2018 10:43,17/10/2018 10:43,2,a,S
17/10/2018 10:44,17/10/2018 10:44,1,a,S
17/10/2018 10:51,17/10/2018 10:51,4,a,S
17/10/2018 11:30,17/10/2018 11:45,900,b,E
17/10/2018 11:30,17/10/2018 11:45,900,a,S
17/10/2018 11:48,17/10/2018 11:48,20,a,S
17/10/2018 12:20,17/10/2018 12:20,2,a,S
17/10/2018 12:42,17/10/2018 12:43,51,a,S
17/10/2018 12:42,17/10/2018 12:43,47,c,O
17/10/2018 12:54,17/10/2018 12:54,29,a,S
17/10/2018 12:54,17/10/2018 12:54,24,c,O
17/10/2018 12:56,17/10/2018 12:57,7,a,S
17/10/2018 12:56,17/10/2018 12:57,2,c,O
17/10/2018 12:57,17/10/2018 12:58,49,a,S
17/10/2018 13:34,17/10/2018 13:34,4,a,S
17/10/2018 13:37,17/10/2018 13:38,52,a,S
17/10/2018 13:37,17/10/2018 13:38,47,c,O
17/10/2018 13:39,17/10/2018 13:39,5,a,S
17/10/2018 13:46,17/10/2018 13:46,4,a,S
17/10/2018 13:47,17/10/2018 13:47,3,a,S
17/10/2018 14:38,17/10/2018 14:42,241,a,S
17/10/2018 14:43,17/10/2018 14:43,3,a,S
17/10/2018 15:28,17/10/2018 15:29,26,a,S
17/10/2018 15:41,17/10/2018 15:41,28,a,S
17/10/2018 16:15,17/10/2018 16:43,1680,b,E
17/10/2018 16:15,17/10/2018 16:43,1680,a,S
17/10/2018 16:55,17/10/2018 16:59,202,a,S
17/10/2018 17:39,17/10/2018 17:42,173,a,S
17/10/2018 17:39,17/10/2018 17:42,168,c,O
17/10/2018 17:54,17/10/2018 17:54,21,a,S
17/10/2018 17:54,17/10/2018 17:54,16,c,O
17/10/2018 19:00,17/10/2018 19:15,900,b,E
17/10/2018 19:00,17/10/2018 19:15,900,a,S
17/10/2018 20:27,17/10/2018 20:27,25,a,S
17/10/2018 20:28,17/10/2018 20:28,4,a,S
17/10/2018 20:53,17/10/2018 20:57,243,a,S
17/10/2018 20:58,17/10/2018 20:58,3,a,S
17/10/2018 20:59,17/10/2018 21:02,165,a,S
17/10/2018 23:02,17/10/2018 23:02,25,a,S
17/10/2018 23:45,18/10/2018 00:13,1680,b,E
17/10/2018 23:45,18/10/2018 00:13,1679,a,S
18/10/2018 00:48,18/10/2018 00:50,99,a,S
18/10/2018 00:52,18/10/2018 00:53,50,a,S
18/10/2018 00:54,18/10/2018 00:55,32,a,S
18/10/2018 01:02,18/10/2018 01:02,42,a,S
18/10/2018 01:07,18/10/2018 01:07,30,a,S
18/10/2018 01:08,18/10/2018 01:08,51,a,S
18/10/2018 01:08,18/10/2018 01:08,2,a,S
18/10/2018 01:09,18/10/2018 01:14,271,a,S
18/10/2018 01:24,18/10/2018 01:24,2,a,S
18/10/2018 01:51,18/10/2018 01:51,5,a,S
18/10/2018 02:30,18/10/2018 02:45,900,b,E
18/10/2018 02:30,18/10/2018 02:45,900,a,S
18/10/2018 03:11,18/10/2018 03:11,2,a,S
18/10/2018 03:24,18/10/2018 03:26,151,a,S
18/10/2018 03:30,18/10/2018 03:37,390,a,S
18/10/2018 03:30,18/10/2018 03:37,386,c,O
18/10/2018 03:38,18/10/2018 03:39,72,a,S
18/10/2018 03:38,18/10/2018 03:39,68,c,O
18/10/2018 03:40,18/10/2018 03:40,1,a,S
18/10/2018 03:45,18/10/2018 03:45,2,a,S
18/10/2018 03:51,18/10/2018 03:52,46,a,S
18/10/2018 03:51,18/10/2018 03:52,43,c,O
18/10/2018 03:55,18/10/2018 03:55,4,a,S
18/10/2018 03:58,18/10/2018 03:59,65,a,S
18/10/2018 03:58,18/10/2018 03:59,60,c,O
18/10/2018 04:16,18/10/2018 04:16,15,a,S
18/10/2018 04:16,18/10/2018 04:16,10,c,O
18/10/2018 04:21,18/10/2018 04:21,3,a,S
18/10/2018 04:25,18/10/2018 04:26,39,a,S
18/10/2018 04:25,18/10/2018 04:26,35,c,O
18/10/2018 04:30,18/10/2018 06:00,5400,b,E
18/10/2018 04:30,18/10/2018 06:00,5400,a,S
18/10/2018 06:30,18/10/2018 06:31,80,a,S
18/10/2018 06:30,18/10/2018 06:31,76,c,O
18/10/2018 06:45,18/10/2018 06:50,300,b,E
18/10/2018 06:45,18/10/2018 06:50,300,a,S
18/10/2018 06:52,18/10/2018 06:54,85,a,S
18/10/2018 06:52,18/10/2018 06:54,80,c,O
18/10/2018 06:56,18/10/2018 06:56,12,a,S
18/10/2018 06:56,18/10/2018 06:56,8,c,O
18/10/2018 07:10,18/10/2018 07:11,33,a,S
18/10/2018 07:10,18/10/2018 07:11,28,c,O
18/10/2018 07:12,18/10/2018 07:12,12,a,S
18/10/2018 07:12,18/10/2018 07:12,8,c,O
18/10/2018 07:13,18/10/2018 07:14,17,a,S
18/10/2018 07:13,18/10/2018 07:14,13,c,O
18/10/2018 07:17,18/10/2018 07:17,18,a,S
18/10/2018 07:17,18/10/2018 07:17,13,c,O
18/10/2018 07:39,18/10/2018 07:40,33,a,S
18/10/2018 07:46,18/10/2018 07:47,52,a,S
18/10/2018 07:46,18/10/2018 07:47,47,c,O
18/10/2018 07:49,18/10/2018 07:49,7,a,S
18/10/2018 07:49,18/10/2018 07:49,2,c,O
18/10/2018 07:50,18/10/2018 07:51,6,a,S
18/10/2018 07:51,18/10/2018 07:51,2,c,O
18/10/2018 07:53,18/10/2018 07:53,3,a,S
18/10/2018 07:56,18/10/2018 07:57,28,a,S
18/10/2018 07:56,18/10/2018 07:57,24,c,O
18/10/2018 07:58,18/10/2018 07:58,6,a,S
18/10/2018 07:58,18/10/2018 07:58,3,c,O
18/10/2018 07:59,18/10/2018 07:59,8,a,S
18/10/2018 07:59,18/10/2018 07:59,4,c,O
18/10/2018 08:01,18/10/2018 08:02,34,a,S
18/10/2018 08:01,18/10/2018 08:02,30,c,O
18/10/2018 08:06,18/10/2018 08:07,25,a,S
18/10/2018 08:06,18/10/2018 08:07,20,c,O
18/10/2018 08:11,18/10/2018 08:11,1,a,S
18/10/2018 08:13,18/10/2018 08:14,45,a,S
18/10/2018 08:13,18/10/2018 08:14,40,c,O
18/10/2018 08:15,18/10/2018 08:16,15,a,S
18/10/2018 08:15,18/10/2018 08:15,11,c,O
18/10/2018 08:19,18/10/2018 08:20,64,a,S
18/10/2018 08:19,18/10/2018 08:20,60,c,O
18/10/2018 08:23,18/10/2018 08:24,64,a,S
18/10/2018 08:23,18/10/2018 08:24,60,c,O
18/10/2018 08:35,18/10/2018 08:35,2,a,S
18/10/2018 08:38,18/10/2018 08:39,32,a,S
18/10/2018 08:39,18/10/2018 08:39,27,c,O
18/10/2018 08:44,18/10/2018 09:13,1691,a,S
18/10/2018 08:45,18/10/2018 09:13,1680,b,E
18/10/2018 08:45,18/10/2018 09:13,1687,c,O
18/10/2018 09:16,18/10/2018 09:17,45,a,S
18/10/2018 09:16,18/10/2018 09:17,41,c,O
18/10/2018 09:19,18/10/2018 09:20,44,a,S
18/10/2018 09:19,18/10/2018 09:20,39,c,O
18/10/2018 09:24,18/10/2018 09:25,31,a,S
18/10/2018 09:24,18/10/2018 09:25,26,c,O
18/10/2018 09:26,18/10/2018 09:26,20,a,S
18/10/2018 09:26,18/10/2018 09:26,15,c,O
18/10/2018 09:33,18/10/2018 09:33,25,a,S
18/10/2018 09:33,18/10/2018 09:33,20,c,O
18/10/2018 09:34,18/10/2018 09:35,30,a,S
18/10/2018 09:34,18/10/2018 09:35,25,c,O
18/10/2018 09:36,18/10/2018 09:36,23,a,S
18/10/2018 09:36,18/10/2018 09:36,19,c,O
18/10/2018 09:41,18/10/2018 09:41,32,a,S
18/10/2018 09:41,18/10/2018 09:41,27,c,O
18/10/2018 09:55,18/10/2018 09:55,7,a,S
18/10/2018 09:55,18/10/2018 09:55,2,c,O
18/10/2018 10:03,18/10/2018 10:03,12,a,S
18/10/2018 10:03,18/10/2018 10:03,8,c,O
18/10/2018 10:11,18/10/2018 10:11,1,c,O
18/10/2018 10:11,18/10/2018 10:11,5,a,S
18/10/2018 10:29,18/10/2018 10:30,18,a,S
18/10/2018 10:29,18/10/2018 10:30,13,c,O
18/10/2018 10:50,18/10/2018 10:51,22,a,S
18/10/2018 10:50,18/10/2018 10:51,17,c,O
18/10/2018 10:54,18/10/2018 10:55,28,a,S
18/10/2018 10:54,18/10/2018 10:55,25,c,O
18/10/2018 10:57,18/10/2018 10:57,27,a,S
18/10/2018 10:57,18/10/2018 10:57,23,c,O
18/10/2018 11:04,18/10/2018 11:04,21,a,S
18/10/2018 11:04,18/10/2018 11:04,18,c,O
18/10/2018 11:06,18/10/2018 11:07,15,a,S
18/10/2018 11:06,18/10/2018 11:07,10,c,O
18/10/2018 11:08,18/10/2018 11:08,1,c,O
18/10/2018 11:08,18/10/2018 11:08,6,a,S
18/10/2018 11:09,18/10/2018 11:12,156,a,S
18/10/2018 11:09,18/10/2018 11:12,152,c,O
18/10/2018 11:13,18/10/2018 11:13,7,a,S
18/10/2018 11:13,18/10/2018 11:13,3,c,O
18/10/2018 11:14,18/10/2018 11:14,7,a,S
18/10/2018 11:14,18/10/2018 11:14,2,c,O
18/10/2018 11:23,18/10/2018 11:24,10,a,S
18/10/2018 11:24,18/10/2018 11:24,36,a,S
18/10/2018 11:30,18/10/2018 11:45,900,b,E
18/10/2018 11:30,18/10/2018 11:45,900,a,S
18/10/2018 11:48,18/10/2018 11:49,59,a,S
18/10/2018 11:48,18/10/2018 11:49,55,c,O
18/10/2018 12:00,18/10/2018 12:00,14,a,S
18/10/2018 12:00,18/10/2018 12:00,10,c,O
18/10/2018 12:02,18/10/2018 12:02,3,a,S
18/10/2018 12:10,18/10/2018 12:11,11,a,S
18/10/2018 12:10,18/10/2018 12:11,6,c,O
18/10/2018 12:13,18/10/2018 12:13,4,a,S
18/10/2018 12:15,18/10/2018 12:15,11,a,S
18/10/2018 12:15,18/10/2018 12:15,6,c,O
18/10/2018 12:16,18/10/2018 12:18,122,a,S
18/10/2018 12:16,18/10/2018 12:18,117,c,O
18/10/2018 12:27,18/10/2018 12:27,4,a,S
18/10/2018 12:29,18/10/2018 12:30,25,a,S
18/10/2018 12:29,18/10/2018 12:30,21,c,O
18/10/2018 12:34,18/10/2018 12:34,4,a,S
18/10/2018 12:35,18/10/2018 12:35,3,a,S
18/10/2018 12:37,18/10/2018 12:37,5,a,S
18/10/2018 12:39,18/10/2018 12:39,3,a,S
18/10/2018 12:40,18/10/2018 12:40,16,a,S
18/10/2018 12:40,18/10/2018 12:40,11,c,O
18/10/2018 12:43,18/10/2018 12:43,13,a,S
18/10/2018 12:43,18/10/2018 12:43,9,c,O
18/10/2018 12:57,18/10/2018 13:00,180,a,S
18/10/2018 12:57,18/10/2018 13:00,176,c,O
18/10/2018 13:00,18/10/2018 13:00,27,a,S
18/10/2018 13:05,18/10/2018 13:08,172,a,S
18/10/2018 13:05,18/10/2018 13:08,167,c,O
18/10/2018 13:09,18/10/2018 13:10,54,a,S
18/10/2018 13:09,18/10/2018 13:10,50,c,O
18/10/2018 13:11,18/10/2018 13:11,8,a,S
18/10/2018 13:11,18/10/2018 13:11,3,c,O
18/10/2018 13:13,18/10/2018 13:14,34,a,S
18/10/2018 13:13,18/10/2018 13:14,30,c,O
18/10/2018 13:16,18/10/2018 13:17,64,a,S
18/10/2018 13:16,18/10/2018 13:17,60,c,O
18/10/2018 13:18,18/10/2018 13:19,43,a,S
18/10/2018 13:18,18/10/2018 13:19,39,c,O
18/10/2018 13:21,18/10/2018 13:21,4,a,S
18/10/2018 13:33,18/10/2018 13:33,4,a,S
18/10/2018 13:39,18/10/2018 13:39,14,a,S
18/10/2018 13:39,18/10/2018 13:39,10,c,O
18/10/2018 13:43,18/10/2018 13:44,12,a,S
18/10/2018 13:43,18/10/2018 13:44,7,c,O
18/10/2018 13:57,18/10/2018 13:57,1,c,O
18/10/2018 13:57,18/10/2018 13:57,6,a,S
18/10/2018 14:02,18/10/2018 14:03,46,a,S
18/10/2018 14:02,18/10/2018 14:03,42,c,O
18/10/2018 14:06,18/10/2018 14:07,27,a,S
18/10/2018 14:06,18/10/2018 14:07,23,c,O
18/10/2018 14:13,18/10/2018 14:14,19,a,S
18/10/2018 14:15,18/10/2018 14:20,300,b,E
18/10/2018 14:15,18/10/2018 14:20,300,a,S
18/10/2018 16:15,18/10/2018 16:43,1680,b,E
18/10/2018 16:15,18/10/2018 16:43,1680,a,S
18/10/2018 18:15,18/10/2018 18:16,42,a,S
18/10/2018 18:22,18/10/2018 18:23,37,a,S
18/10/2018 18:32,18/10/2018 18:32,6,a,S
18/10/2018 18:33,18/10/2018 18:34,50,a,S
18/10/2018 18:37,18/10/2018 18:38,35,a,S
18/10/2018 18:50,18/10/2018 18:50,14,a,S
18/10/2018 18:51,18/10/2018 18:51,1,a,S
18/10/2018 18:52,18/10/2018 18:52,2,a,S
18/10/2018 18:54,18/10/2018 18:54,12,a,S
18/10/2018 18:55,18/10/2018 18:55,6,a,S
18/10/2018 18:56,18/10/2018 18:57,52,a,S
18/10/2018 19:00,18/10/2018 19:15,900,b,E
18/10/2018 19:00,18/10/2018 19:15,900,a,S
18/10/2018 19:56,18/10/2018 20:03,454,a,S
18/10/2018 21:45,18/10/2018 21:50,300,b,E
18/10/2018 21:45,18/10/2018 21:50,300,a,S
18/10/2018 23:10,18/10/2018 23:11,6,a,S
18/10/2018 23:13,18/10/2018 23:13,11,a,S
18/10/2018 23:15,18/10/2018 23:15,7,a,S
18/10/2018 23:22,18/10/2018 23:22,9,a,S
18/10/2018 23:23,18/10/2018 23:23,6,a,S
18/10/2018 23:25,18/10/2018 23:26,97,a,S
18/10/2018 23:27,18/10/2018 23:29,81,a,S
18/10/2018 23:30,18/10/2018 23:33,214,a,S
18/10/2018 23:35,18/10/2018 23:35,28,a,S
18/10/2018 23:36,18/10/2018 23:36,2,a,S
18/10/2018 23:39,18/10/2018 23:39,16,a,S
18/10/2018 23:40,18/10/2018 23:40,4,a,S
18/10/2018 23:45,19/10/2018 00:13,1680,b,E
18/10/2018 23:45,19/10/2018 00:13,1680,a,S
19/10/2018 00:15,19/10/2018 00:19,236,a,S
19/10/2018 00:29,19/10/2018 00:29,1,a,S
19/10/2018 01:07,19/10/2018 01:07,8,a,S
19/10/2018 01:38,19/10/2018 01:38,16,a,S
